file_name,emotion,intensity,gender,statement,duration,augmentation
03-01-07-01-02-01-16__crowd.wav,disgust,normal,female,Dogs are sitting by the door,3.470125,crowd
03-01-07-01-02-01-16__wind.wav,disgust,normal,female,Dogs are sitting by the door,3.470125,wind
03-01-07-01-02-01-16__keyboard.wav,disgust,normal,female,Dogs are sitting by the door,3.470125,keyboard
03-01-07-01-02-01-16__rain.wav,disgust,normal,female,Dogs are sitting by the door,3.470125,rain
03-01-07-01-02-01-02__rain.wav,disgust,normal,female,Dogs are sitting by the door,3.8705416666666665,rain
03-01-07-01-02-01-02__keyboard.wav,disgust,normal,female,Dogs are sitting by the door,3.8705416666666665,keyboard
03-01-07-01-02-01-02__traffic.wav,disgust,normal,female,Dogs are sitting by the door,3.8705416666666665,traffic
03-01-07-01-02-01-02__crowd.wav,disgust,normal,female,Dogs are sitting by the door,3.8705416666666665,crowd
03-01-07-02-02-01-22__keyboard.wav,disgust,strong,female,Dogs are sitting by the door,4.204208333333334,keyboard
03-01-07-02-02-01-22__rain.wav,disgust,strong,female,Dogs are sitting by the door,4.204208333333334,rain
03-01-07-02-02-01-22__wind.wav,disgust,strong,female,Dogs are sitting by the door,4.204208333333334,wind
03-01-07-02-02-01-22__crowd.wav,disgust,strong,female,Dogs are sitting by the door,4.204208333333334,crowd
03-01-07-01-01-01-22__crowd.wav,disgust,normal,female,Kids are talking by the door,3.7036875,crowd
03-01-07-01-01-01-22__keyboard.wav,disgust,normal,female,Kids are talking by the door,3.7036875,keyboard
03-01-07-01-01-01-22__wind.wav,disgust,normal,female,Kids are talking by the door,3.7036875,wind
03-01-07-01-01-01-22__indoor.wav,disgust,normal,female,Kids are talking by the door,3.7036875,indoor
03-01-08-02-01-01-14__keyboard.wav,surprised,strong,female,Kids are talking by the door,3.970625,keyboard
03-01-08-02-01-01-14__rain.wav,surprised,strong,female,Kids are talking by the door,3.970625,rain
03-01-08-02-01-01-14__indoor.wav,surprised,strong,female,Kids are talking by the door,3.970625,indoor
03-01-08-02-01-01-14__traffic.wav,surprised,strong,female,Kids are talking by the door,3.970625,traffic
03-01-05-02-02-01-02__indoor.wav,angry,strong,female,Dogs are sitting by the door,4.004,indoor
03-01-05-02-02-01-02__keyboard.wav,angry,strong,female,Dogs are sitting by the door,4.004,keyboard
03-01-05-02-02-01-02__traffic.wav,angry,strong,female,Dogs are sitting by the door,4.004,traffic
03-01-05-02-02-01-02__rain.wav,angry,strong,female,Dogs are sitting by the door,4.004,rain
03-01-05-02-02-01-16__wind.wav,angry,strong,female,Dogs are sitting by the door,3.8037916666666662,wind
03-01-05-02-02-01-16__traffic.wav,angry,strong,female,Dogs are sitting by the door,3.8037916666666662,traffic
03-01-05-02-02-01-16__rain.wav,angry,strong,female,Dogs are sitting by the door,3.8037916666666662,rain
03-01-05-02-02-01-16__keyboard.wav,angry,strong,female,Dogs are sitting by the door,3.8037916666666662,keyboard
03-01-02-02-02-01-06__traffic.wav,calm,strong,female,Dogs are sitting by the door,4.337666666666666,traffic
03-01-02-02-02-01-06__rain.wav,calm,strong,female,Dogs are sitting by the door,4.337666666666666,rain
03-01-02-02-02-01-06__crowd.wav,calm,strong,female,Dogs are sitting by the door,4.337666666666666,crowd
03-01-02-02-02-01-06__wind.wav,calm,strong,female,Dogs are sitting by the door,4.337666666666666,wind
03-01-02-02-02-01-12__keyboard.wav,calm,strong,female,Dogs are sitting by the door,3.7370833333333335,keyboard
03-01-02-02-02-01-12__traffic.wav,calm,strong,female,Dogs are sitting by the door,3.7370833333333335,traffic
03-01-02-02-02-01-12__wind.wav,calm,strong,female,Dogs are sitting by the door,3.7370833333333335,wind
03-01-02-02-02-01-12__crowd.wav,calm,strong,female,Dogs are sitting by the door,3.7370833333333335,crowd
03-01-02-01-01-01-12__traffic.wav,calm,normal,female,Kids are talking by the door,3.8705208333333334,traffic
03-01-02-01-01-01-12__rain.wav,calm,normal,female,Kids are talking by the door,3.8705208333333334,rain
03-01-02-01-01-01-12__crowd.wav,calm,normal,female,Kids are talking by the door,3.8705208333333334,crowd
03-01-02-01-01-01-12__indoor.wav,calm,normal,female,Kids are talking by the door,3.8705208333333334,indoor
03-01-02-01-01-01-06__keyboard.wav,calm,normal,female,Kids are talking by the door,4.037354166666667,keyboard
03-01-02-01-01-01-06__traffic.wav,calm,normal,female,Kids are talking by the door,4.037354166666667,traffic
03-01-02-01-01-01-06__indoor.wav,calm,normal,female,Kids are talking by the door,4.037354166666667,indoor
03-01-02-01-01-01-06__crowd.wav,calm,normal,female,Kids are talking by the door,4.037354166666667,crowd
03-01-05-01-01-01-16__rain.wav,angry,normal,female,Kids are talking by the door,3.970645833333333,rain
03-01-05-01-01-01-16__keyboard.wav,angry,normal,female,Kids are talking by the door,3.970645833333333,keyboard
03-01-05-01-01-01-16__indoor.wav,angry,normal,female,Kids are talking by the door,3.970645833333333,indoor
03-01-05-01-01-01-16__crowd.wav,angry,normal,female,Kids are talking by the door,3.970645833333333,crowd
03-01-05-01-01-01-02__indoor.wav,angry,normal,female,Kids are talking by the door,3.670333333333333,indoor
03-01-05-01-01-01-02__wind.wav,angry,normal,female,Kids are talking by the door,3.670333333333333,wind
03-01-05-01-01-01-02__rain.wav,angry,normal,female,Kids are talking by the door,3.670333333333333,rain
03-01-05-01-01-01-02__crowd.wav,angry,normal,female,Kids are talking by the door,3.670333333333333,crowd
03-01-08-01-02-01-14__traffic.wav,surprised,normal,female,Dogs are sitting by the door,3.2032083333333334,traffic
03-01-08-01-02-01-14__rain.wav,surprised,normal,female,Dogs are sitting by the door,3.2032083333333334,rain
03-01-08-01-02-01-14__keyboard.wav,surprised,normal,female,Dogs are sitting by the door,3.2032083333333334,keyboard
03-01-08-01-02-01-14__indoor.wav,surprised,normal,female,Dogs are sitting by the door,3.2032083333333334,indoor
03-01-08-02-02-01-20__crowd.wav,surprised,strong,female,Dogs are sitting by the door,3.536854166666666,crowd
03-01-08-02-02-01-20__traffic.wav,surprised,strong,female,Dogs are sitting by the door,3.536854166666666,traffic
03-01-08-02-02-01-20__wind.wav,surprised,strong,female,Dogs are sitting by the door,3.536854166666666,wind
03-01-08-02-02-01-20__keyboard.wav,surprised,strong,female,Dogs are sitting by the door,3.536854166666666,keyboard
03-01-05-02-01-01-22__keyboard.wav,angry,strong,female,Kids are talking by the door,3.8705416666666665,keyboard
03-01-05-02-01-01-22__wind.wav,angry,strong,female,Kids are talking by the door,3.8705416666666665,wind
03-01-05-02-01-01-22__rain.wav,angry,strong,female,Kids are talking by the door,3.8705416666666665,rain
03-01-05-02-01-01-22__indoor.wav,angry,strong,female,Kids are talking by the door,3.8705416666666665,indoor
03-01-08-02-02-01-08__rain.wav,surprised,strong,female,Dogs are sitting by the door,3.8037916666666662,rain
03-01-08-02-02-01-08__crowd.wav,surprised,strong,female,Dogs are sitting by the door,3.8037916666666662,crowd
03-01-08-02-02-01-08__traffic.wav,surprised,strong,female,Dogs are sitting by the door,3.8037916666666662,traffic
03-01-08-02-02-01-08__wind.wav,surprised,strong,female,Dogs are sitting by the door,3.8037916666666662,wind
03-01-08-01-01-01-08__keyboard.wav,surprised,normal,female,Kids are talking by the door,3.703708333333333,keyboard
03-01-08-01-01-01-08__wind.wav,surprised,normal,female,Kids are talking by the door,3.703708333333333,wind
03-01-08-01-01-01-08__crowd.wav,surprised,normal,female,Kids are talking by the door,3.703708333333333,crowd
03-01-08-01-01-01-08__traffic.wav,surprised,normal,female,Kids are talking by the door,3.703708333333333,traffic
03-01-05-01-02-01-22__indoor.wav,angry,normal,female,Dogs are sitting by the door,3.8705208333333334,indoor
03-01-05-01-02-01-22__wind.wav,angry,normal,female,Dogs are sitting by the door,3.8705208333333334,wind
03-01-05-01-02-01-22__rain.wav,angry,normal,female,Dogs are sitting by the door,3.8705208333333334,rain
03-01-05-01-02-01-22__traffic.wav,angry,normal,female,Dogs are sitting by the door,3.8705208333333334,traffic
03-01-08-01-01-01-20__rain.wav,surprised,normal,female,Kids are talking by the door,3.236583333333334,rain
03-01-08-01-01-01-20__keyboard.wav,surprised,normal,female,Kids are talking by the door,3.236583333333334,keyboard
03-01-08-01-01-01-20__wind.wav,surprised,normal,female,Kids are talking by the door,3.236583333333334,wind
03-01-08-01-01-01-20__traffic.wav,surprised,normal,female,Kids are talking by the door,3.236583333333334,traffic
03-01-05-01-02-01-20__indoor.wav,angry,normal,female,Dogs are sitting by the door,3.670333333333333,indoor
03-01-05-01-02-01-20__wind.wav,angry,normal,female,Dogs are sitting by the door,3.670333333333333,wind
03-01-05-01-02-01-20__crowd.wav,angry,normal,female,Dogs are sitting by the door,3.670333333333333,crowd
03-01-05-01-02-01-20__traffic.wav,angry,normal,female,Dogs are sitting by the door,3.670333333333333,traffic
03-01-02-01-02-01-18__keyboard.wav,calm,normal,female,Dogs are sitting by the door,3.636979166666667,keyboard
03-01-02-01-02-01-18__wind.wav,calm,normal,female,Dogs are sitting by the door,3.636979166666667,wind
03-01-02-01-02-01-18__crowd.wav,calm,normal,female,Dogs are sitting by the door,3.636979166666667,crowd
03-01-02-01-02-01-18__rain.wav,calm,normal,female,Dogs are sitting by the door,3.636979166666667,rain
03-01-08-01-01-01-22__crowd.wav,surprised,normal,female,Kids are talking by the door,3.536875,crowd
03-01-08-01-01-01-22__wind.wav,surprised,normal,female,Kids are talking by the door,3.536875,wind
03-01-08-01-01-01-22__rain.wav,surprised,normal,female,Kids are talking by the door,3.536875,rain
03-01-08-01-01-01-22__traffic.wav,surprised,normal,female,Kids are talking by the door,3.536875,traffic
03-01-02-01-02-01-24__indoor.wav,calm,normal,female,Dogs are sitting by the door,3.8705416666666665,indoor
03-01-02-01-02-01-24__rain.wav,calm,normal,female,Dogs are sitting by the door,3.8705416666666665,rain
03-01-02-01-02-01-24__wind.wav,calm,normal,female,Dogs are sitting by the door,3.8705416666666665,wind
03-01-02-01-02-01-24__crowd.wav,calm,normal,female,Dogs are sitting by the door,3.8705416666666665,crowd
03-01-05-01-02-01-08__indoor.wav,angry,normal,female,Dogs are sitting by the door,3.536875,indoor
03-01-05-01-02-01-08__crowd.wav,angry,normal,female,Dogs are sitting by the door,3.536875,crowd
03-01-05-01-02-01-08__traffic.wav,angry,normal,female,Dogs are sitting by the door,3.536875,traffic
03-01-05-01-02-01-08__keyboard.wav,angry,normal,female,Dogs are sitting by the door,3.536875,keyboard
03-01-05-02-01-01-08__indoor.wav,angry,strong,female,Kids are talking by the door,3.970625,indoor
03-01-05-02-01-01-08__keyboard.wav,angry,strong,female,Kids are talking by the door,3.970625,keyboard
03-01-05-02-01-01-08__traffic.wav,angry,strong,female,Kids are talking by the door,3.970625,traffic
03-01-05-02-01-01-08__crowd.wav,angry,strong,female,Kids are talking by the door,3.970625,crowd
03-01-02-02-01-01-24__indoor.wav,calm,strong,female,Kids are talking by the door,4.104104166666667,indoor
03-01-02-02-01-01-24__wind.wav,calm,strong,female,Kids are talking by the door,4.104104166666667,wind
03-01-02-02-01-01-24__rain.wav,calm,strong,female,Kids are talking by the door,4.104104166666667,rain
03-01-02-02-01-01-24__keyboard.wav,calm,strong,female,Kids are talking by the door,4.104104166666667,keyboard
03-01-08-02-02-01-22__crowd.wav,surprised,strong,female,Dogs are sitting by the door,3.703708333333333,crowd
03-01-08-02-02-01-22__keyboard.wav,surprised,strong,female,Dogs are sitting by the door,3.703708333333333,keyboard
03-01-08-02-02-01-22__rain.wav,surprised,strong,female,Dogs are sitting by the door,3.703708333333333,rain
03-01-08-02-02-01-22__traffic.wav,surprised,strong,female,Dogs are sitting by the door,3.703708333333333,traffic
03-01-02-02-01-01-18__crowd.wav,calm,strong,female,Kids are talking by the door,3.6036041666666665,crowd
03-01-02-02-01-01-18__keyboard.wav,calm,strong,female,Kids are talking by the door,3.6036041666666665,keyboard
03-01-02-02-01-01-18__traffic.wav,calm,strong,female,Kids are talking by the door,3.6036041666666665,traffic
03-01-02-02-01-01-18__rain.wav,calm,strong,female,Kids are talking by the door,3.6036041666666665,rain
03-01-05-02-01-01-20__indoor.wav,angry,strong,female,Kids are talking by the door,4.137479166666667,indoor
03-01-05-02-01-01-20__wind.wav,angry,strong,female,Kids are talking by the door,4.137479166666667,wind
03-01-05-02-01-01-20__rain.wav,angry,strong,female,Kids are talking by the door,4.137479166666667,rain
03-01-05-02-01-01-20__crowd.wav,angry,strong,female,Kids are talking by the door,4.137479166666667,crowd
03-01-05-01-01-01-14__traffic.wav,angry,normal,female,Kids are talking by the door,3.603583333333334,traffic
03-01-05-01-01-01-14__keyboard.wav,angry,normal,female,Kids are talking by the door,3.603583333333334,keyboard
03-01-05-01-01-01-14__rain.wav,angry,normal,female,Kids are talking by the door,3.603583333333334,rain
03-01-05-01-01-01-14__crowd.wav,angry,normal,female,Kids are talking by the door,3.603583333333334,crowd
03-01-08-01-02-01-02__traffic.wav,surprised,normal,female,Dogs are sitting by the door,3.6036041666666665,traffic
03-01-08-01-02-01-02__keyboard.wav,surprised,normal,female,Dogs are sitting by the door,3.6036041666666665,keyboard
03-01-08-01-02-01-02__rain.wav,surprised,normal,female,Dogs are sitting by the door,3.6036041666666665,rain
03-01-08-01-02-01-02__wind.wav,surprised,normal,female,Dogs are sitting by the door,3.6036041666666665,wind
03-01-08-01-02-01-16__crowd.wav,surprised,normal,female,Dogs are sitting by the door,3.5035,crowd
03-01-08-01-02-01-16__traffic.wav,surprised,normal,female,Dogs are sitting by the door,3.5035,traffic
03-01-08-01-02-01-16__wind.wav,surprised,normal,female,Dogs are sitting by the door,3.5035,wind
03-01-08-01-02-01-16__indoor.wav,surprised,normal,female,Dogs are sitting by the door,3.5035,indoor
03-01-02-01-01-01-10__keyboard.wav,calm,normal,female,Kids are talking by the door,3.5702291666666666,keyboard
03-01-02-01-01-01-10__crowd.wav,calm,normal,female,Kids are talking by the door,3.5702291666666666,crowd
03-01-02-01-01-01-10__indoor.wav,calm,normal,female,Kids are talking by the door,3.5702291666666666,indoor
03-01-02-01-01-01-10__rain.wav,calm,normal,female,Kids are talking by the door,3.5702291666666666,rain
03-01-02-01-01-01-04__crowd.wav,calm,normal,female,Kids are talking by the door,3.8037916666666662,crowd
03-01-02-01-01-01-04__keyboard.wav,calm,normal,female,Kids are talking by the door,3.8037916666666662,keyboard
03-01-02-01-01-01-04__wind.wav,calm,normal,female,Kids are talking by the door,3.8037916666666662,wind
03-01-02-01-01-01-04__traffic.wav,calm,normal,female,Kids are talking by the door,3.8037916666666662,traffic
03-01-02-02-02-01-04__rain.wav,calm,strong,female,Dogs are sitting by the door,3.8037916666666662,rain
03-01-02-02-02-01-04__traffic.wav,calm,strong,female,Dogs are sitting by the door,3.8037916666666662,traffic
03-01-02-02-02-01-04__crowd.wav,calm,strong,female,Dogs are sitting by the door,3.8037916666666662,crowd
03-01-02-02-02-01-04__indoor.wav,calm,strong,female,Dogs are sitting by the door,3.8037916666666662,indoor
03-01-02-02-02-01-10__crowd.wav,calm,strong,female,Dogs are sitting by the door,3.8037916666666662,crowd
03-01-02-02-02-01-10__wind.wav,calm,strong,female,Dogs are sitting by the door,3.8037916666666662,wind
03-01-02-02-02-01-10__traffic.wav,calm,strong,female,Dogs are sitting by the door,3.8037916666666662,traffic
03-01-02-02-02-01-10__keyboard.wav,calm,strong,female,Dogs are sitting by the door,3.8037916666666662,keyboard
03-01-08-02-01-01-16__wind.wav,surprised,strong,female,Kids are talking by the door,3.536875,wind
03-01-08-02-01-01-16__indoor.wav,surprised,strong,female,Kids are talking by the door,3.536875,indoor
03-01-08-02-01-01-16__crowd.wav,surprised,strong,female,Kids are talking by the door,3.536875,crowd
03-01-08-02-01-01-16__traffic.wav,surprised,strong,female,Kids are talking by the door,3.536875,traffic
03-01-08-02-01-01-02__indoor.wav,surprised,strong,female,Kids are talking by the door,3.7370625,indoor
03-01-08-02-01-01-02__crowd.wav,surprised,strong,female,Kids are talking by the door,3.7370625,crowd
03-01-08-02-01-01-02__keyboard.wav,surprised,strong,female,Kids are talking by the door,3.7370625,keyboard
03-01-08-02-01-01-02__traffic.wav,surprised,strong,female,Kids are talking by the door,3.7370625,traffic
03-01-05-02-02-01-14__keyboard.wav,angry,strong,female,Dogs are sitting by the door,4.170833333333333,keyboard
03-01-05-02-02-01-14__indoor.wav,angry,strong,female,Dogs are sitting by the door,4.170833333333333,indoor
03-01-05-02-02-01-14__crowd.wav,angry,strong,female,Dogs are sitting by the door,4.170833333333333,crowd
03-01-05-02-02-01-14__traffic.wav,angry,strong,female,Dogs are sitting by the door,4.170833333333333,traffic
03-01-07-01-01-01-08__keyboard.wav,disgust,normal,female,Kids are talking by the door,3.903895833333334,keyboard
03-01-07-01-01-01-08__wind.wav,disgust,normal,female,Kids are talking by the door,3.903895833333334,wind
03-01-07-01-01-01-08__traffic.wav,disgust,normal,female,Kids are talking by the door,3.903895833333334,traffic
03-01-07-01-01-01-08__crowd.wav,disgust,normal,female,Kids are talking by the door,3.903895833333334,crowd
03-01-07-01-01-01-20__wind.wav,disgust,normal,female,Kids are talking by the door,3.8705208333333334,wind
03-01-07-01-01-01-20__traffic.wav,disgust,normal,female,Kids are talking by the door,3.8705208333333334,traffic
03-01-07-01-01-01-20__keyboard.wav,disgust,normal,female,Kids are talking by the door,3.8705208333333334,keyboard
03-01-07-01-01-01-20__indoor.wav,disgust,normal,female,Kids are talking by the door,3.8705208333333334,indoor
03-01-07-02-02-01-20__crowd.wav,disgust,strong,female,Dogs are sitting by the door,4.7380625,crowd
03-01-07-02-02-01-20__traffic.wav,disgust,strong,female,Dogs are sitting by the door,4.7380625,traffic
03-01-07-02-02-01-20__wind.wav,disgust,strong,female,Dogs are sitting by the door,4.7380625,wind
03-01-07-02-02-01-20__keyboard.wav,disgust,strong,female,Dogs are sitting by the door,4.7380625,keyboard
03-01-07-02-02-01-08__rain.wav,disgust,strong,female,Dogs are sitting by the door,3.7370833333333335,rain
03-01-07-02-02-01-08__indoor.wav,disgust,strong,female,Dogs are sitting by the door,3.7370833333333335,indoor
03-01-07-02-02-01-08__traffic.wav,disgust,strong,female,Dogs are sitting by the door,3.7370833333333335,traffic
03-01-07-02-02-01-08__wind.wav,disgust,strong,female,Dogs are sitting by the door,3.7370833333333335,wind
03-01-07-01-02-01-14__traffic.wav,disgust,normal,female,Dogs are sitting by the door,3.7370625,traffic
03-01-07-01-02-01-14__keyboard.wav,disgust,normal,female,Dogs are sitting by the door,3.7370625,keyboard
03-01-07-01-02-01-14__crowd.wav,disgust,normal,female,Dogs are sitting by the door,3.7370625,crowd
03-01-07-01-02-01-14__wind.wav,disgust,normal,female,Dogs are sitting by the door,3.7370625,wind
03-01-07-02-01-01-14__indoor.wav,disgust,strong,female,Kids are talking by the door,3.93725,indoor
03-01-07-02-01-01-14__traffic.wav,disgust,strong,female,Kids are talking by the door,3.93725,traffic
03-01-07-02-01-01-14__crowd.wav,disgust,strong,female,Kids are talking by the door,3.93725,crowd
03-01-07-02-01-01-14__rain.wav,disgust,strong,female,Kids are talking by the door,3.93725,rain
03-01-07-02-01-01-15__wind.wav,disgust,strong,male,Kids are talking by the door,3.7036875,wind
03-01-07-02-01-01-15__crowd.wav,disgust,strong,male,Kids are talking by the door,3.7036875,crowd
03-01-07-02-01-01-15__traffic.wav,disgust,strong,male,Kids are talking by the door,3.7036875,traffic
03-01-07-02-01-01-15__indoor.wav,disgust,strong,male,Kids are talking by the door,3.7036875,indoor
03-01-07-02-01-01-01__crowd.wav,disgust,strong,male,Kids are talking by the door,4.304291666666667,crowd
03-01-07-02-01-01-01__rain.wav,disgust,strong,male,Kids are talking by the door,4.304291666666667,rain
03-01-07-02-01-01-01__keyboard.wav,disgust,strong,male,Kids are talking by the door,4.304291666666667,keyboard
03-01-07-02-01-01-01__wind.wav,disgust,strong,male,Kids are talking by the door,4.304291666666667,wind
03-01-07-01-02-01-01__rain.wav,disgust,normal,male,Dogs are sitting by the door,3.903895833333334,rain
03-01-07-01-02-01-01__wind.wav,disgust,normal,male,Dogs are sitting by the door,3.903895833333334,wind
03-01-07-01-02-01-01__indoor.wav,disgust,normal,male,Dogs are sitting by the door,3.903895833333334,indoor
03-01-07-01-02-01-01__crowd.wav,disgust,normal,male,Dogs are sitting by the door,3.903895833333334,crowd
03-01-07-01-02-01-15__traffic.wav,disgust,normal,male,Dogs are sitting by the door,3.670333333333333,traffic
03-01-07-01-02-01-15__crowd.wav,disgust,normal,male,Dogs are sitting by the door,3.670333333333333,crowd
03-01-07-01-02-01-15__rain.wav,disgust,normal,male,Dogs are sitting by the door,3.670333333333333,rain
03-01-07-01-02-01-15__keyboard.wav,disgust,normal,male,Dogs are sitting by the door,3.670333333333333,keyboard
03-01-07-02-02-01-09__keyboard.wav,disgust,strong,male,Dogs are sitting by the door,3.5702291666666666,keyboard
03-01-07-02-02-01-09__rain.wav,disgust,strong,male,Dogs are sitting by the door,3.5702291666666666,rain
03-01-07-02-02-01-09__traffic.wav,disgust,strong,male,Dogs are sitting by the door,3.5702291666666666,traffic
03-01-07-02-02-01-09__wind.wav,disgust,strong,male,Dogs are sitting by the door,3.5702291666666666,wind
03-01-07-02-02-01-21__keyboard.wav,disgust,strong,male,Dogs are sitting by the door,4.170833333333333,keyboard
03-01-07-02-02-01-21__wind.wav,disgust,strong,male,Dogs are sitting by the door,4.170833333333333,wind
03-01-07-02-02-01-21__rain.wav,disgust,strong,male,Dogs are sitting by the door,4.170833333333333,rain
03-01-07-02-02-01-21__indoor.wav,disgust,strong,male,Dogs are sitting by the door,4.170833333333333,indoor
03-01-07-01-01-01-21__wind.wav,disgust,normal,male,Kids are talking by the door,3.8037916666666662,wind
03-01-07-01-01-01-21__keyboard.wav,disgust,normal,male,Kids are talking by the door,3.8037916666666662,keyboard
03-01-07-01-01-01-21__rain.wav,disgust,normal,male,Kids are talking by the door,3.8037916666666662,rain
03-01-07-01-01-01-21__crowd.wav,disgust,normal,male,Kids are talking by the door,3.8037916666666662,crowd
03-01-07-01-01-01-09__traffic.wav,disgust,normal,male,Kids are talking by the door,3.403395833333333,traffic
03-01-07-01-01-01-09__indoor.wav,disgust,normal,male,Kids are talking by the door,3.403395833333333,indoor
03-01-07-01-01-01-09__keyboard.wav,disgust,normal,male,Kids are talking by the door,3.403395833333333,keyboard
03-01-07-01-01-01-09__rain.wav,disgust,normal,male,Kids are talking by the door,3.403395833333333,rain
03-01-08-02-01-01-03__crowd.wav,surprised,strong,male,Kids are talking by the door,3.2699375,crowd
03-01-08-02-01-01-03__keyboard.wav,surprised,strong,male,Kids are talking by the door,3.2699375,keyboard
03-01-08-02-01-01-03__rain.wav,surprised,strong,male,Kids are talking by the door,3.2699375,rain
03-01-08-02-01-01-03__indoor.wav,surprised,strong,male,Kids are talking by the door,3.2699375,indoor
03-01-05-02-02-01-15__indoor.wav,angry,strong,male,Dogs are sitting by the door,3.4701458333333335,indoor
03-01-05-02-02-01-15__rain.wav,angry,strong,male,Dogs are sitting by the door,3.4701458333333335,rain
03-01-05-02-02-01-15__keyboard.wav,angry,strong,male,Dogs are sitting by the door,3.4701458333333335,keyboard
03-01-05-02-02-01-15__crowd.wav,angry,strong,male,Dogs are sitting by the door,3.4701458333333335,crowd
03-01-05-02-02-01-01__indoor.wav,angry,strong,male,Dogs are sitting by the door,4.137458333333333,indoor
03-01-05-02-02-01-01__keyboard.wav,angry,strong,male,Dogs are sitting by the door,4.137458333333333,keyboard
03-01-05-02-02-01-01__crowd.wav,angry,strong,male,Dogs are sitting by the door,4.137458333333333,crowd
03-01-05-02-02-01-01__wind.wav,angry,strong,male,Dogs are sitting by the door,4.137458333333333,wind
03-01-08-02-01-01-17__keyboard.wav,surprised,strong,male,Kids are talking by the door,3.536875,keyboard
03-01-08-02-01-01-17__crowd.wav,surprised,strong,male,Kids are talking by the door,3.536875,crowd
03-01-08-02-01-01-17__wind.wav,surprised,strong,male,Kids are talking by the door,3.536875,wind
03-01-08-02-01-01-17__traffic.wav,surprised,strong,male,Kids are talking by the door,3.536875,traffic
03-01-02-02-02-01-11__crowd.wav,calm,strong,male,Dogs are sitting by the door,3.7704375,crowd
03-01-02-02-02-01-11__rain.wav,calm,strong,male,Dogs are sitting by the door,3.7704375,rain
03-01-02-02-02-01-11__keyboard.wav,calm,strong,male,Dogs are sitting by the door,3.7704375,keyboard
03-01-02-02-02-01-11__wind.wav,calm,strong,male,Dogs are sitting by the door,3.7704375,wind
03-01-02-02-02-01-05__rain.wav,calm,strong,male,Dogs are sitting by the door,4.7714375,rain
03-01-02-02-02-01-05__wind.wav,calm,strong,male,Dogs are sitting by the door,4.7714375,wind
03-01-02-02-02-01-05__traffic.wav,calm,strong,male,Dogs are sitting by the door,4.7714375,traffic
03-01-02-02-02-01-05__keyboard.wav,calm,strong,male,Dogs are sitting by the door,4.7714375,keyboard
03-01-02-01-01-01-05__rain.wav,calm,normal,male,Kids are talking by the door,4.037354166666667,rain
03-01-02-01-01-01-05__indoor.wav,calm,normal,male,Kids are talking by the door,4.037354166666667,indoor
03-01-02-01-01-01-05__traffic.wav,calm,normal,male,Kids are talking by the door,4.037354166666667,traffic
03-01-02-01-01-01-05__wind.wav,calm,normal,male,Kids are talking by the door,4.037354166666667,wind
03-01-02-01-01-01-11__traffic.wav,calm,normal,male,Kids are talking by the door,3.2699166666666666,traffic
03-01-02-01-01-01-11__crowd.wav,calm,normal,male,Kids are talking by the door,3.2699166666666666,crowd
03-01-02-01-01-01-11__rain.wav,calm,normal,male,Kids are talking by the door,3.2699166666666666,rain
03-01-02-01-01-01-11__indoor.wav,calm,normal,male,Kids are talking by the door,3.2699166666666666,indoor
03-01-08-01-02-01-17__keyboard.wav,surprised,normal,male,Dogs are sitting by the door,3.370041666666667,keyboard
03-01-08-01-02-01-17__indoor.wav,surprised,normal,male,Dogs are sitting by the door,3.370041666666667,indoor
03-01-08-01-02-01-17__traffic.wav,surprised,normal,male,Dogs are sitting by the door,3.370041666666667,traffic
03-01-08-01-02-01-17__wind.wav,surprised,normal,male,Dogs are sitting by the door,3.370041666666667,wind
03-01-05-01-01-01-01__rain.wav,angry,normal,male,Kids are talking by the door,3.8705416666666665,rain
03-01-05-01-01-01-01__keyboard.wav,angry,normal,male,Kids are talking by the door,3.8705416666666665,keyboard
03-01-05-01-01-01-01__wind.wav,angry,normal,male,Kids are talking by the door,3.8705416666666665,wind
03-01-05-01-01-01-01__crowd.wav,angry,normal,male,Kids are talking by the door,3.8705416666666665,crowd
03-01-05-01-01-01-15__rain.wav,angry,normal,male,Kids are talking by the door,3.636979166666667,rain
03-01-05-01-01-01-15__crowd.wav,angry,normal,male,Kids are talking by the door,3.636979166666667,crowd
03-01-05-01-01-01-15__keyboard.wav,angry,normal,male,Kids are talking by the door,3.636979166666667,keyboard
03-01-05-01-01-01-15__indoor.wav,angry,normal,male,Kids are talking by the door,3.636979166666667,indoor
03-01-08-01-02-01-03__wind.wav,surprised,normal,male,Dogs are sitting by the door,3.2032083333333334,wind
03-01-08-01-02-01-03__traffic.wav,surprised,normal,male,Dogs are sitting by the door,3.2032083333333334,traffic
03-01-08-01-02-01-03__crowd.wav,surprised,normal,male,Dogs are sitting by the door,3.2032083333333334,crowd
03-01-08-01-02-01-03__indoor.wav,surprised,normal,male,Dogs are sitting by the door,3.2032083333333334,indoor
03-01-05-02-01-01-21__traffic.wav,angry,strong,male,Kids are talking by the door,4.371041666666667,traffic
03-01-05-02-01-01-21__wind.wav,angry,strong,male,Kids are talking by the door,4.371041666666667,wind
03-01-05-02-01-01-21__indoor.wav,angry,strong,male,Kids are talking by the door,4.371041666666667,indoor
03-01-05-02-01-01-21__crowd.wav,angry,strong,male,Kids are talking by the door,4.371041666666667,crowd
03-01-02-02-01-01-19__wind.wav,calm,strong,male,Kids are talking by the door,4.471145833333333,wind
